ticker,fiscal_year,total_current_assets,total_assets,st_debt,total_current_liabilities,lt_debt,total_liabilities,retained_earnings
IDCC,2013,857514000,1113183000,,126438000,208813000,579363000,680718000
IDCC,2014,787857000,1192962000,0,205169000,216206000,717285000,757050000
IDCC,2015,1010967000,1474485000,227174000,399973000,259595000,952590000,847033000
IDCC,2016,1221119000,1727853000,,425480000,272021000,973485000,1120766000
IDCC,2017,1395794000,1854420000,,376441000,285126000,981272000,1249091000
IDCC,2018,1024250000,1626558000,0,179395000,317377000,688545000,1426266000
IDSY,2010,36171000,60885000,,11327000,,16140000,-49470000
IDSY,2011,37400000,62831000,,12572000,,17231000,-53510000
IDSY,2012,30262000,60566000,,10327000,0,16539000,-56102000
IDSY,2013,32837000,55515000,144000,11049000,149000,18066000,-63601000
IDSY,2014,36409000,52486000,149000,16993000,,25231000,-75176000
IDSY,2015,30628000,44428000,0,16556000,,23858000,-85128000
IDSY,2016,27908000,44246000,2993000,17812000,,28244000,-91498000
IDSY,2017,29154000,60932000,,19074000,,27961000,-95368000
IDSY,2018,32660000,57803000,,16875000,0,26269000,-101180000
IDT,2011,427220000,568166000,2312000,321420000,29564000,364376000,-219992000
IDT,2012,288658000,451114000,560000,301365000,29716000,348389000,-196358000
IDT,2013,294944000,435407000,21597000,333669000,6624000,346271000,-203711000
IDT,2014,338865000,480931000,13271000,367984000,6353000,379767000,-196725000
IDT,2015,340345000,485682000,6353000,348912000,,350742000,-159829000
IDT,2016,339053000,469658000,,343820000,,345455000,-153673000
IDT,2017,371117000,518963000,,362776000,,364406000,-163370000
IDT,2018,328881000,399597000,,366984000,,368294000,-173103000
IDT,2019,368461000,443703000,,389070000,,390146000,-160763000
IDXX,2009,376338000,808527000,813000,256305000,4281000,293948000,824256000
IDXX,2010,460591000,897144000,863000,285112000,3418000,322863000,965540000
IDXX,2011,524227000,1030814000,917000,436879000,2501000,491221000,1127326000
IDXX,2012,569537000,1103602000,1107000,406333000,1394000,467345000,1305593000
IDXX,2013,652706000,1230516000,1035000,478353000,150359000,712302000,1493393000
IDXX,2014,759398000,1384211000,,820906000,350000000,1266622000,1675299000
IDXX,2015,821634000,1474993000,,856761000,597085000,1558988000,318356000
IDXX,2016,845584000,1530704000,,934568000,593110000,1638917000,540401000
IDXX,2017,971985000,1713416000,,1004567000,606075000,1767258000,803545000
IDXX,2018,654172000,1537349000,,770444000,601348000,1546582000,1167928000
IEHC,2010,6183206,7479983,0,772080,,885141,3827234
IEHC,2011,7099065,8575729,54943,813040,,878463,4929658
IEHC,2012,7688947,9220857,,572303,,593661,5859588
IEHC,2013,9381054,11003814,,922911,,922911,7313295
IEHC,2014,11095268,12841170,,950712,,950712,9122850
IEHC,2015,12780539,14702091,,1121523,,1121523,10812960
IEHC,2016,14503887,16577488,,1522944,,1522944,11291881
IEHC,2017,17232332,19352976,,2280760,,2280760,13281573
IEHC,2018,23469556,26084652,334306,3816396,,3816396,18442349
IEP,2012,13938000000,25932000000,,16116000000,0,16116000000,
IEP,2013,19571000000,31745000000,,16233000000,2203000000,18436000000,
IEP,2014,22397000000,35790000000,,18203000000,5197000000,23400000000,
IEP,2015,22655000000,36407000000,,19057000000,7317000000,26374000000,
IEP,2016,18592000000,33371000000,,21629000000,3725000000,25354000000,
IEP,2017,14635000000,31801000000,,19376000000,1057000000,20433000000,
IEP,2018,16592000000,23489000000,,10368000000,141000000,10509000000,
IEX,2009,451712000,2098157000,8346000,189682000,391754000,830053000,896977000
IEX,2010,692758000,2381695000,119445000,353668000,408450000,1006035000,1005040000
IEX,2011,789161000,2836107000,2444000,258278000,806366000,1322972000,1142412000
IEX,2012,881865000,2785390000,7335000,291427000,779241000,1320392000,1113541000
IEX,2013,990953000,2887577000,1871000,304609000,772005000,1314588000,1293740000
IEX,2014,1075791000,2903463000,98946000,411968000,760399000,1417012000,1483821000
IEX,2015,862684000,2805443000,1087000,309597000,839707000,1362152000,1666680000
IEX,2016,822721000,3154944000,1046000,309158000,1014235000,1611050000,1834739000
IEX,2017,1004043000,3399628000,258000,360975000,858788000,1513086000,2057915000
IEX,2018,1092532000,3473857000,483000,364661000,848335000,1479217000,2342079000
IFF,2009,1128066000,2644774000,76780000,484454000,934749000,1872864000,2339205000
IFF,2010,1325195000,2872455000,133899000,660951000,787668000,1869300000,2519706000
IFF,2011,1317220000,2965581000,116688000,564566000,778248000,1858174000,2692893000
IFF,2012,1572687000,3246192000,150071000,629878000,881104000,1993637000,2841166000
IFF,2013,1652903000,3331731000,149000,560366000,932665000,1864680000,3075657000
IFF,2014,1710027000,3494621000,8090000,518808000,934232000,1971932000,3350734000
IFF,2015,1437109000,3702010000,132349000,725156000,935373000,2107021000,3604254000
IFF,2016,1609014000,4016984000,258516000,898297000,1066855000,2385850000,3818535000
IFF,2017,1896544000,4598926000,6966000,768768000,1632186000,2909632000,3870621000
IFF,2018,2941860000,12889395000,48642000,1128311000,4504417000,6764215000,3956221000
IFON,2010,28382000,28744000,,7479000,,7479000,-10474000
IFON,2011,25831000,26211000,,7225000,,7225000,-12962000
IFON,2012,21525000,22121000,,5300000,,5300000,-15462000
IFON,2013,20290000,20669000,,4341000,,4341000,-16059000
IFON,2014,25836000,26004000,,9900000,,9900000,-15798000
IFON,2015,20696000,20981000,,6741000,,6741000,-17041000
IFON,2016,15510000,16026000,,5436000,,5436000,-19876000
IFON,2017,14852000,22452000,3374000,15932000,5540000,24787000,-9786000
IFON,2018,11567000,13691000,4464000,13575000,2873000,16448000,-37057000
IGT,2009,1233700000,4328100000,160800000,624500000,2447300000,3264500000,437300000
IGT,2010,1202400000,4007000000,179100000,582300000,2066100000,2772700000,551800000
IGT,2011,1409900000,4154400000,143000000,534700000,2011700000,2709600000,763800000
IGT,2012,1263300000,4285100000,152400000,630300000,2175000000,3087300000,941000000
IGT,2013,1776000000,4612800000,958300000,1508500000,1659600000,3358700000,87700000
IGT,2014,1221100000,3989500000,117500000,544800000,2140200000,2791900000,226600000
IHRT,2010,3603173000,17460382000,867735000,2098579000,19739617000,24665068000,-9555173000
IHRT,2011,2985285000,16542039000,268638000,1428962000,19938531000,24013980000,-9857267000
IHRT,2012,2987753000,16292713000,381728000,1782142000,20365369000,24287904000,-10281746000
IHRT,2013,2513294000,15097302000,453734000,1763618000,20030479000,23793937000,-10888629000
IHRT,2014,2142350000,14002449000,3604000,1364285000,20322414000,23667657000,-11682390000
IHRT,2015,2778115000,13673115000,181512000,1659228000,20539099000,24279796000,-12437011000
IHRT,2016,2504687000,12862247000,342908000,1674574000,20022080000,23747722000,-12733952000
IHRT,2017,2067347000,12260431000,14972367000,16354597000,5676814000,23604775000,-13142001000
IHRT,2018,2235017000,12269515000,46105000,1247649000,0,23829857000,-13345346000
IHT,2010,1736085,27935098,8387698,10480926,14173571,24654497,
IHT,2011,1982514,27382258,2503939,4918702,19317969,24236671,
IHT,2012,1344321,26281962,1398164,4146661,18909016,23055677,
IHT,2013,1538865,25408503,11834549,15406502,7099589,22506091,
IHT,2014,1133271,27027809,592447,10210600,5150425,24062582,
IHT,2015,3325922,23940689,526795,3649473,13320487,16969960,
IHT,2016,1464967,22172832,885850,4405500,7762975,18547583,
IHT,2017,8066321,23078072,1168896,4052461,4922010,14959103,
IHT,2018,5146128,17199754,1661913,3476693,4974546,8451239,
IIN,2010,17764000,36267000,2095000,9149000,6465000,17696000,-1644000
IIN,2011,21658000,40730000,2883000,13451000,8217000,23284000,-3069000
IIN,2012,20560000,39132000,2945000,11667000,7222000,20410000,-2360000
IIN,2013,17337000,32720000,2210000,11359000,6271000,19412000,-8522000
IIN,2014,19637000,33961000,1886000,11833000,4627000,17854000,-6274000
IIN,2015,24889000,41886000,1908000,13587000,7929000,22989000,-4046000
IIN,2016,21974000,43758000,2346000,13518000,9284000,24747000,-8633000
IIN,2017,28300000,54474000,2040000,19315000,9321000,33035000,-6056000
IIN,2018,84544000,115248000,,21647000,,23274000,-509000
ILMN,2009,981590000,1429937000,290202000,441236000,,565689000,-280226000
ILMN,2010,1258398000,1839113000,311609000,534517000,0,641438000,-155335000
ILMN,2011,1544619000,2195840000,0,226921000,807369000,1120625000,-68707000
ILMN,2012,1787048000,2566085000,36967000,304571000,805406000,1247504000,82547000
ILMN,2013,1617535000,3019006000,29288000,322063000,839305000,1485522000,207855000
ILMN,2014,1889603000,3339640000,304256000,722158000,986780000,1876842000,561206000
ILMN,2015,2096823000,3687747000,74929000,610494000,1015649000,1806648000,1022765000
ILMN,2016,2318000000,4281000000,2000000,705000000,1056000000,1967000000,1485000000
ILMN,2017,2980000000,5257000000,10000000,746000000,1182000000,2288000000,2256000000
ILMN,2018,4490000000,6959000000,1107000000,1804000000,890000000,3053000000,3083000000
IMDZ,2013,30670000,30965000,,1975000,,2069000,-56612000
IMDZ,2014,77982000,78383000,,11947000,,12037000,-90763000
IMDZ,2015,115560000,116145000,,7111000,,7152000,-130208000
IMDZ,2016,114081000,114495000,,19263000,,19319000,-183738000
IMDZ,2017,153143000,153834000,,14520000,,14622000,-235757000
IMDZ,2018,100225000,100960000,,8845000,,8955000,-290515000
IMGN,2017,276341000,294676000,,55770000,2050000,312571000,-1028582000
IMGN,2018,278781000,295381000,,70660000,2064000,284409000,-1183335000
IMMY,2013,15734473,15761365,0,650627,0,650627,-31747392
IMMY,2014,9056000,10242000,24000,1560000,19000,2092000,-41865000
IMMY,2015,5873000,14131000,21000,5374000,8337000,15516000,-57764000
IMMY,2016,14753000,27247000,4431000,9905000,9255000,20815000,-76851000
IMMY,2017,8806000,23917000,598000,5774000,14728000,21302000,-88836000
IMO,2008,4643000000,17035000000,109000000,4193000000,34000000,7970000000,8484000000
IMO,2009,3505000000,17473000000,109000000,3768000000,31000000,8034000000,9252000000
IMO,2010,3538000000,20580000000,229000000,4577000000,527000000,9403000000,11090000000
IMO,2011,5083000000,25429000000,364000000,5949000000,843000000,12108000000,14031000000
IMO,2012,4092000000,29364000000,472000000,5905000000,1175000000,12987000000,17266000000
IMO,2013,4287000000,37218000000,1843000000,7088000000,4444000000,17694000000,19679000000
IMO,2014,3569000000,40830000000,1978000000,5981000000,4913000000,18300000000,23023000000
IMO,2015,3670000000,43170000000,1952000000,5393000000,6564000000,19745000000,23687000000
IMO,2016,3831000000,41654000000,202000000,3883000000,5032000000,16633000000,25352000000
IMO,2017,5407000000,41601000000,202000000,4136000000,5005000000,17166000000,24714000000
IMO,2018,5355000000,41456000000,202000000,3955000000,7921000000,16967000000,24560000000
IMPV,2011,126075000,133542000,,37415000,,53974000,-66130000
IMPV,2012,143775000,153957000,,50979000,,69726000,-73517000
IMPV,2013,164390000,176491000,,61176000,,90269000,-98695000
IMPV,2014,161822000,220645000,,83578000,,123402000,-157658000
IMPV,2015,334717000,397669000,,120544000,,157468000,-206540000
IMPV,2016,332243000,408819000,,138094000,,176856000,-276819000
IMPV,2017,450629000,528062000,,166373000,,212945000,-256537000
IMSCQ,2012,5542000,6236000,27255000,38604000,33000,38637000,-119522000
IMSCQ,2013,4269000,5098000,13465000,49557000,89000,49646000,-146876000
IMSCQ,2014,4431000,5479000,24040000,66476000,66000,66684000,-167886000
IMSCQ,2015,9414000,10392000,37707000,88280000,20000,88569000,-189429000
IMSCQ,2016,13973000,14945000,38680000,100699000,35000,101213000,-200084000
INCY,2010,455454000,489581000,,113573000,293432000,578225000,-1423030000
INCY,2011,310778000,328962000,,135614000,316153000,556039000,-1609570000
INCY,2012,309514000,330419000,,136074000,331076000,505376000,-1653890000
INCY,2013,555799000,629568000,,108042000,661567000,822676000,-1737037000
INCY,2014,679573000,796477000,85186000,221061000,589981000,878105000,-1785518000
INCY,2015,842375000,1007440000,,168007000,619893000,836285000,-1778987000
INCY,2016,994178000,1638597000,,273501000,651481000,1219130000,-1674765000
INCY,2017,1504854000,2302582000,7393000,375396000,16608000,671953000,-1990005000
INCY,2018,1832254000,2645762000,,425277000,17434000,719795000,-1877759000
INFI,2010,103128975,124565922,,27750605,,75082407,-229009563
INFI,2011,117981000,124490000,,28986000,,109057000,-269052000
INFI,2012,329749000,335660000,,18663000,6252000,25455000,-323016000
INFI,2013,224941000,230710000,,22206000,6456000,29435000,-449796000
INFI,2014,344568000,369144000,,54877000,,159672000,-467212000
INFI,2015,254697000,288821000,,70056000,19591000,190264000,-595588000
INFI,2016,101660000,125655000,0,23863000,19149000,43201000,-625689000
INFI,2017,58386000,59353000,6000000,11595000,,11623000,-667519000
INFI,2018,59818000,60215000,0,7718000,,7756000,-678772000
INFN,2010,461595000,551525000,,108200000,,140776000,-405292000
INFN,2011,383231000,531704000,,118698000,,143901000,-487036000
INFN,2012,429497000,528170000,,144047000,0,172034000,-572366000
INFN,2013,539070000,700926000,,140949000,109164000,283116000,-604485000
INFN,2014,651855000,818016000,,174331000,116894000,336109000,-590826000
INFN,2015,665115000,1224181000,,237043000,123327000,447120000,-539413000
INFN,2016,730423000,1198583000,0,216533000,133586000,436255000,-563575000
INFN,2017,647937000,1117670000,144928000,374676000,,452305000,-758081000
INFN,2018,957097000,1801270000,,502867000,460467000,1097449000,-956970000
INFO,2015,950500000,5577500000,36000000,960300000,2071500000,3376600000,1655300000
INFO,2016,933500000,13936600000,104600000,1412400000,3279300000,5794500000,1806900000
INFO,2017,1015000000,14554400000,576000000,1906100000,3617300000,6530900000,2217600000
INFO,2018,1099400000,16062300000,789900000,2320300000,4889200000,8035900000,2743100000
INFOR,2012,965200000,6533700000,90800000,1491200000,5267800000,7132800000,-1795200000
INFOR,2013,1026800000,6591100000,91200000,1458900000,5232900000,7124900000,-1871400000
INFOR,2014,1076800000,6048500000,100000,1303200000,5226700000,6810000000,-1730000000
INFOR,2015,1336200000,6966200000,56300000,1584500000,5653700000,7568000000,-1694800000
INFOR,2016,1001200000,6592500000,32400000,1667000000,5618500000,7527600000,-1881600000
INFOR,2017,1122700000,6816500000,42500000,1782300000,5765800000,7767800000,-2073700000
INFOR,2018,1141400000,6752700000,27500000,1894400000,5154200000,7237300000,-1897900000
INFU,2010,15289000,130364000,5551000,12381000,27052000,45221000,-1799000
INFU,2011,11172000,76263000,6576000,13132000,22966000,36098000,-47242000
INFU,2012,14831000,77523000,3953000,10195000,27315000,37510000,-48731000
INFU,2013,15883000,77373000,5118000,13041000,21609000,34650000,-47062000
INFU,2014,15458000,80213000,6452000,14729000,19032000,33761000,-43705000
INFU,2015,18960000,95491000,5060000,15287000,29884000,45171000,-40920000
INFU,2016,20769000,96344000,8252000,16439000,29216000,45655000,-41142000
INFU,2017,17667000,68881000,3544000,12474000,25392000,37928000,-61633000
INFU,2018,17537000,64073000,4903000,14790000,28842000,43632000,-62728000
INGR,2009,1045000000,2952000000,136000000,565000000,408000000,1240000000,919000000
INGR,2010,1754000000,5040000000,88000000,873000000,1681000000,3030000000,1046000000
INGR,2011,2102000000,5317000000,148000000,926000000,1801000000,3169000000,1412000000
INGR,2012,2360000000,5592000000,76000000,933000000,1724000000,3114000000,1769000000
INGR,2013,2214000000,5360000000,93000000,820000000,1717000000,2907000000,2045000000
INGR,2014,2144000000,5085000000,23000000,721000000,1798000000,2856000000,2275000000
INGR,2015,1950000000,5074000000,19000000,742000000,1819000000,2870000000,2552000000
INGR,2016,2252000000,5782000000,106000000,978000000,1850000000,3157000000,2899000000
INGR,2017,2415000000,6080000000,120000000,957000000,1744000000,3127000000,3259000000
INGR,2018,2138000000,5728000000,169000000,946000000,1931000000,3283000000,3536000000
INOV,2014,219808000,342569000,99000,51591000,281418000,350791000,181477000
INOV,2015,844008000,1112877000,109000,67531000,266546000,373721000,247540000
